row_id,schedule,split,reliability,reliability_exact,delta_a,z_bayes,z_heuristic,margin,emitted_choice,emitted_correct,non_tie,logit_choice,logit_correct,emitted_logit_disagree
12b9c1fffaed5fb07ec6efba,26,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.5,C2,False,True,C2,False,False
1a8947afeeae63d170790101,27,train,0.65,13/20,2.0,1.238078416812447,1.238078416812447,-0.375,C2,False,True,C2,False,False
37b5d9890f20782a7f351ce0,27,train,0.65,13/20,2.0,1.238078416812447,1.238078416812447,-0.125,C2,False,True,C2,False,False
3da76c58b2ac8c576eb574e0,28,train,0.65,13/20,2.0,1.238078416812447,1.238078416812447,-0.125,C2,False,True,C2,False,False
7161b90d175b53952847f243,28,train,0.65,13/20,2.0,1.238078416812447,1.238078416812447,-0.25,C2,False,True,C2,False,False
eb319e27689156908f67ddca,29,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.125,C2,False,True,C2,False,False
68ccb9aec800a415a3a13ee9,29,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,0.0,C2,False,True,TIE,False,True
575385cbc2f4c363d312a070,29,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.375,C2,False,True,C2,False,False
f290df9f1ddd2060f6b5dc23,30,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.625,C2,False,True,C2,False,False
1c9d28d080a01b78896a4177,30,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.75,C2,False,True,C2,False,False
58a5716a9bb2fb7b1f2c9309,31,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.75,C2,False,True,C2,False,False
d95676811e87d3377b3b5a3b,32,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.5,C2,False,True,C2,False,False
4e653c5ecf06f16ea4d03d54,32,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.25,C2,False,True,C2,False,False
b82f58ff45245b3383b4864b,32,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.125,C2,False,True,C2,False,False
78662ea87f6325e0c99dc1ed,36,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.875,C2,False,True,C2,False,False
af9a766ec3cb2c4ac90e98ab,36,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.75,C2,False,True,C2,False,False
429542b731bf166aa3055801,36,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.375,C2,False,True,C2,False,False
fe857fcf05f3ac72455eb92f,36,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.125,C2,False,True,C2,False,False
2b645a8b36a43c22481b9d54,38,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.25,C2,False,True,C2,False,False
3134c85bc8821774813c7607,38,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.125,C2,False,True,C2,False,False
f71de5cb34d5749aaacd6742,38,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.75,C2,False,True,C2,False,False
e80797b1b86f54a4b965429a,41,train,0.65,13/20,2.0,1.238078416812447,1.238078416812447,-0.375,C2,False,True,C2,False,False
538a3d53d2358b21fa9f9187,41,train,0.65,13/20,2.0,1.238078416812447,1.238078416812447,-0.5,C2,False,True,C2,False,False
4744a8fff9a33f512f37b57d,42,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.375,C2,False,True,C2,False,False
dcf1a9cab26a306623524475,42,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.125,C2,False,True,C2,False,False
fba3d29856ba07e78b93d792,42,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.125,C2,False,True,C2,False,False
dcb9c7ae4ceef0c1034f8734,47,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.125,C2,False,True,C2,False,False
c88ef06741ab8ad467f98920,47,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.25,C2,False,True,C2,False,False
133d24123aa32bd9c766d39e,47,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.375,C2,False,True,C2,False,False
c28ce7c2b62f92ebf41bb3fe,49,train,0.65,13/20,2.0,1.238078416812447,1.238078416812447,-0.125,C2,False,True,C2,False,False
4d975a05bc57c2e3fc55cfe9,51,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.25,C2,False,True,C2,False,False
93a39ef268f92a00e8ac74ed,51,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.125,C2,False,True,C2,False,False
8a05ef7fc2960f9f262910d5,52,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.625,C2,False,True,C2,False,False
4fac07b52df6bcafe1f1bb13,52,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.375,C2,False,True,C2,False,False
5801b008cf96a78eecd44234,52,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.375,C2,False,True,C2,False,False
037768368cf0d62e1eb6341d,53,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.875,C2,False,True,C2,False,False
014b1148d845afee814be661,53,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.5,C2,False,True,C2,False,False
4a5d74b7235afc0ce1f98791,53,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.5,C2,False,True,C2,False,False
9dbc8bbdf66366bc6dc17f63,53,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.375,C2,False,True,C2,False,False
56f91b7d8116bde2f93a5298,56,train,0.65,13/20,2.0,1.238078416812447,1.238078416812447,-0.25,C2,False,True,C2,False,False
5ff5185844fc5b9cc43974c7,56,train,0.65,13/20,2.0,1.238078416812447,1.238078416812447,-0.25,C2,False,True,C2,False,False
0bba19f2a9d750df73d25f7f,57,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.25,C2,False,True,C2,False,False
3018fc2d42c5e9f42345b58e,57,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.375,C2,False,True,C2,False,False
c7f51a9cd04444a6e075f9e0,57,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.25,C2,False,True,C2,False,False
af13a37857b60943dba55d35,60,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.25,C2,False,True,C2,False,False
34e56d2a892156a729782419,61,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.125,C2,False,True,C2,False,False
cdf0deb22225411eb9390b42,61,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.375,C2,False,True,C2,False,False
69fb255ab21517b4a2af16ca,61,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.125,C2,False,True,C2,False,False
2a8c722ba0c0dc30f96c47c8,61,train,0.65,13/20,1.0,0.6190392084062235,0.6190392084062235,-0.125,C2,False,True,C2,False,False
271010c88a57a5223de759db,63,train,0.65,13/20,2.0,1.238078416812447,1.238078416812447,-0.5,C2,False,True,C2,False,False
1cebb30717cf5c2248be7b57,63,train,0.65,13/20,2.0,1.238078416812447,1.238078416812447,-0.125,C2,False,True,C2,False,False
bf7cdff397478f983724d33b,3,test,0.75,3/4,2.0,2.1972245773362196,2.1972245773362196,-0.125,C2,False,True,C2,False,False
8ce6948f17b87f37f4e5170f,5,train,0.75,3/4,2.0,2.1972245773362196,2.1972245773362196,-0.5,C2,False,True,C2,False,False
8189b3eedee2a79ce3f168ff,5,train,0.75,3/4,2.0,2.1972245773362196,2.1972245773362196,0.0,C2,False,True,TIE,False,True
f1e138388885e01cf1a580ca,8,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-1.0,C2,False,True,C2,False,False
99d83c332580c9d3dac946f9,8,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.25,C2,False,True,C2,False,False
e8a54183cabf477e02b0e5eb,9,test,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.375,C2,False,True,C2,False,False
d94f90e1d051c3371b694ecb,9,test,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.375,C2,False,True,C2,False,False
f53994164e59c013c17e5201,9,test,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.25,C2,False,True,C2,False,False
c6803ceda724a49f0630d592,9,test,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.125,C2,False,True,C2,False,False
18879e4eb54335428a1042fa,10,test,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.25,C2,False,True,C2,False,False
371661561846e28c405befe6,10,test,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.25,C2,False,True,C2,False,False
d772cc313991550d4ff9c602,13,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.125,C2,False,True,C2,False,False
18f3d41933e5740104f36f0e,13,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.125,C2,False,True,C2,False,False
1ef8aa36486349a71c9b1226,13,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.75,C2,False,True,C2,False,False
daf37cdd3290177f4b7aad77,14,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.25,C2,False,True,C2,False,False
0e59ec382690b41104eb9939,15,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.5,C2,False,True,C2,False,False
31bf937d136824fbfff36e1a,15,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.5,C2,False,True,C2,False,False
abb5c91690d48c90ea3acddd,16,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-1.125,C2,False,True,C2,False,False
3ca2fa70da12a202098fb73a,17,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.125,C2,False,True,C2,False,False
6a2d7b500a1bb09373810ab9,26,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.5,C2,False,True,C2,False,False
c6603f7f4783372ab92253e3,26,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.5,C2,False,True,C2,False,False
f3e8f4df32dbcc9b1fb3033f,26,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,0.0,C2,False,True,TIE,False,True
be90e89963699984e5544244,27,train,0.75,3/4,2.0,2.1972245773362196,2.1972245773362196,-0.375,C2,False,True,C2,False,False
5cc88d00f9314f08dec92de6,27,train,0.75,3/4,2.0,2.1972245773362196,2.1972245773362196,0.0,C2,False,True,TIE,False,True
4b22619a7c50d29778d209ab,28,train,0.75,3/4,2.0,2.1972245773362196,2.1972245773362196,-0.125,C2,False,True,C2,False,False
eebbaa681b7bb3fe75207498,28,train,0.75,3/4,2.0,2.1972245773362196,2.1972245773362196,-0.25,C2,False,True,C2,False,False
d27b5c8eb1737e6a9f4d3d10,29,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.125,C2,False,True,C2,False,False
703e1934e2d30403e4d94800,29,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.25,C2,False,True,C2,False,False
64c842af720146c5458c195d,30,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.625,C2,False,True,C2,False,False
634c17744a9adae92bba44eb,30,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.625,C2,False,True,C2,False,False
2c6f1bef5b025bbea362771a,31,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.75,C2,False,True,C2,False,False
94aee648f07d364ada6e96f4,32,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.375,C2,False,True,C2,False,False
48f8f9817a1183003dcf69b2,32,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.25,C2,False,True,C2,False,False
f98a2b177514900c603395f9,32,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.125,C2,False,True,C2,False,False
d0cb71b0b44bb881a846d6d3,36,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.875,C2,False,True,C2,False,False
38be4d3402134a1688135ec5,36,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.75,C2,False,True,C2,False,False
be539ce70991a389cd29d606,36,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.375,C2,False,True,C2,False,False
486552aaabbfd7cf50848fd3,36,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,0.0,C2,False,True,TIE,False,True
3450479556cbbcd9fb08725c,38,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.125,C2,False,True,C2,False,False
bf4b25fd0ad34ba429521ba9,38,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.875,C2,False,True,C2,False,False
51d5e23ec41f1a0315adb727,41,train,0.75,3/4,2.0,2.1972245773362196,2.1972245773362196,-0.25,C2,False,True,C2,False,False
88a1e5b16329b46bf29321e3,41,train,0.75,3/4,2.0,2.1972245773362196,2.1972245773362196,-0.375,C2,False,True,C2,False,False
f2ee148e90254ea0e7b5e3be,42,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.5,C2,False,True,C2,False,False
2a117c4f8ad96f9d73512622,42,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.25,C2,False,True,C2,False,False
4332b8315d070e5a98e08386,42,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.125,C2,False,True,C2,False,False
26adf30b503d3a12d3883555,47,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.125,C2,False,True,C2,False,False
027f6181346d8ea5d2c01770,47,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.375,C2,False,True,C2,False,False
78b286a660fe14dd17b547f0,51,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.125,C2,False,True,C2,False,False
38e2e0ee617cc466ef54da1d,51,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.125,C2,False,True,C2,False,False
1b2d92b23036c86fa04b9473,52,train,0.75,3/4,1.0,1.0986122886681098,1.0986122886681098,-0.625,C2,False,True,C2,False,False
